日付,施設（本院に合算）コード,DCF施設コード,品目コード,実績
20240717,F153,F153,00001,67
20240727,F153,F153,00001,58
20240805,F153,F153,00001,76
20240816,F153,F153,00001,65
20240825,F153,F153,00001,23
20240907,F153,F153,00001,102
20240921,F153,F153,00001,84
20241004,F153,F153,00001,12
20241017,F153,F153,00001,62
20241028,F153,F153,00001,88
20241107,F153,F153,00001,51
20241116,F153,F153,00001,46
20241126,F153,F153,00001,75
20241210,F153,F153,00001,142
20241222,F153,F153,00001,79
20250103,F153,F153,00001,75
20250110,F153,F153,00001,30
20250119,F153,F153,00001,48
20250127,F153,F153,00001,57
20250205,F153,F153,00001,68
20250215,F153,F153,00001,64
20250224,F153,F153,00001,70
20250307,F153,F153,00001,20
20250318,F153,F153,00001,121
20250327,F153,F153,00001,106
20250406,F153,F153,00001,100
20250425,F153,F153,00001,75
20250505,F153,F153,00001,29
20250515,F153,F153,00001,94
20250525,F153,F153,00001,64
20250607,F153,F153,00001,60
20250614,F153,F153,00001,104
20250624,F153,F153,00001,59
20250706,F153,F153,00001,36
20250712,F153,F153,00001,77
20250720,F153,F153,00001,84
20250726,F153,F153,00001,37
20250808,F153,F153,00001,128
20250815,F153,F153,00001,17
20250825,F153,F153,00001,82
20250905,F153,F153,00001,31
20250918,F153,F153,00001,48
20250924,F153,F153,00001,120
20251004,F153,F153,00001,80
20251014,F153,F153,00001,93
20251026,F153,F153,00001,64
20251105,F153,F153,00001,29
20251114,F153,F153,00001,52
20251119,F153,F153,00001,78
20251127,F153,F153,00001,47
20251206,F153,F153,00001,140
20251217,F153,F153,00001,49
20251224,F153,F153,00001,21
20230409,F154,F154,00001,195
20230424,F154,F154,00001,120
20230525,F154,F154,00001,240
20230608,F154,F154,00001,74
20230622,F154,F154,00001,199
20230717,F154,F154,00001,246
20230809,F154,F154,00001,147
20230825,F154,F154,00001,217
20230909,F154,F154,00001,171
20230921,F154,F154,00001,107
20231006,F154,F154,00001,60
20231023,F154,F154,00001,297
20231106,F154,F154,00001,147
20231114,F154,F154,00001,45
20231127,F154,F154,00001,162
20231209,F154,F154,00001,336
20231226,F154,F154,00001,66
20240106,F154,F154,00001,211
20240122,F154,F154,00001,94
20240206,F154,F154,00001,120
20240216,F154,F154,00001,85
20240225,F154,F154,00001,155
20240306,F154,F154,00001,172
20240323,F154,F154,00001,226
20240408,F154,F154,00001,305
20240421,F154,F154,00001,81
20240509,F154,F154,00001,319
20240525,F154,F154,00001,55
20240606,F154,F154,00001,178
20240618,F154,F154,00001,66
20240625,F154,F154,00001,76
20240704,F154,F154,00001,129
20240715,F154,F154,00001,61
20240725,F154,F154,00001,178
20240807,F154,F154,00001,120
20240814,F154,F154,00001,118
20240827,F154,F154,00001,137
20240908,F154,F154,00001,218
20240923,F154,F154,00001,158
20241006,F154,F154,00001,53
20241016,F154,F154,00001,215
20241026,F154,F154,00001,74
20241108,F154,F154,00001,231
20241124,F154,F154,00001,162
20241210,F154,F154,00001,114
20241222,F154,F154,00001,245
20250102,F154,F154,00001,389
20250205,F154,F154,00001,207
20250214,F154,F154,00001,44
20250223,F154,F154,00001,157
20250308,F154,F154,00001,74
20250322,F154,F154,00001,343
20250410,F154,F154,00001,263
20250425,F154,F154,00001,136
20250507,F154,F154,00001,319
20250524,F154,F154,00001,118
20250609,F154,F154,00001,135
20250623,F154,F154,00001,245
20250708,F154,F154,00001,122
20250725,F154,F154,00001,222
20250808,F154,F154,00001,216
20250825,F154,F154,00001,199
20250907,F154,F154,00001,206
20250921,F154,F154,00001,225
20251007,F154,F154,00001,199
20251025,F154,F154,00001,196
20251108,F154,F154,00001,199
20251122,F154,F154,00001,220
20251211,F154,F154,00001,407
20230407,F155,F155,00001,46
20230421,F155,F155,00001,193
20230522,F155,F155,00001,178
20230620,F155,F155,00001,172
20230718,F155,F155,00001,159
20230806,F155,F155,00001,143
20230822,F155,F155,00001,72
20230913,F155,F155,00001,273
20231024,F155,F155,00001,224
20231113,F155,F155,00001,219
20231224,F155,F155,00001,232
20240107,F155,F155,00001,203
20240208,F155,F155,00001,231
20240301,F155,F155,00001,299
20240402,F155,F155,00001,305
20240503,F155,F155,00001,303
20240629,F155,F155,00001,333
20240718,F155,F155,00001,340
20240821,F155,F155,00001,353
20240909,F155,F155,00001,346
20241028,F155,F155,00001,345
20241108,F155,F155,00001,215
20241122,F155,F155,00001,147
20241220,F155,F155,00001,377
20250106,F155,F155,00001,337
20250202,F155,F155,00001,313
20250306,F155,F155,00001,184
20250323,F155,F155,00001,214
20250415,F155,F155,00001,341
20250520,F155,F155,00001,366
20250621,F155,F155,00001,414
20250706,F155,F155,00001,353
20250826,F155,F155,00001,381
20250917,F155,F155,00001,326
20251004,F155,F155,00001,376
20251109,F155,F155,00001,327
20251124,F155,F155,00001,94
20251230,F155,F155,00001,398
20230421,F156,F156,00001,291
20230506,F156,F156,00001,183
20230525,F156,F156,00001,93
20230607,F156,F156,00001,125
20230624,F156,F156,00001,225
20230709,F156,F156,00001,265
20230722,F156,F156,00001,90
20230804,F156,F156,00001,95
20230816,F156,F156,00001,120
20230824,F156,F156,00001,105
20230909,F156,F156,00001,317
20231008,F156,F156,00001,84
20231022,F156,F156,00001,258
20231110,F156,F156,00001,210
20231121,F156,F156,00001,159
20231208,F156,F156,00001,84
20231224,F156,F156,00001,320
20240107,F156,F156,00001,319
20240124,F156,F156,00001,91
20240204,F156,F156,00001,137
20240216,F156,F156,00001,200
20240223,F156,F156,00001,49
20240309,F156,F156,00001,97
20240324,F156,F156,00001,357
20240407,F156,F156,00001,75
20240421,F156,F156,00001,363
20240504,F156,F156,00001,162
20240514,F156,F156,00001,172
20240528,F156,F156,00001,96
20240609,F156,F156,00001,345
20240625,F156,F156,00001,150
20240710,F156,F156,00001,177
20240726,F156,F156,00001,256
20240809,F156,F156,00001,400
20240825,F156,F156,00001,86
20240905,F156,F156,00001,254
20240914,F156,F156,00001,189
20240924,F156,F156,00001,99
20241008,F156,F156,00001,306
20241023,F156,F156,00001,227
20241121,F156,F156,00001,525
20241224,F156,F156,00001,479
20250129,F156,F156,00001,532
20250209,F156,F156,00001,337
20250221,F156,F156,00001,113
20250322,F156,F156,00001,490
20250409,F156,F156,00001,131
20250421,F156,F156,00001,368
20250509,F156,F156,00001,193
20250525,F156,F156,00001,225
20250607,F156,F156,00001,252
20250614,F156,F156,00001,62
20250628,F156,F156,00001,205
20250705,F156,F156,00001,482
20250801,F156,F156,00001,484
20250923,F156,F156,00001,462
20251018,F156,F156,00001,458
20251111,F156,F156,00001,422
20251208,F156,F156,00001,179
20251226,F156,F156,00001,271
20230402,F157,F157,00001,30
20230410,F157,F157,00001,51
20230418,F157,F157,00001,95
20230429,F157,F157,00001,116
20230502,F157,F157,00001,51
20230512,F157,F157,00001,21
20230517,F157,F157,00001,40
20230520,F157,F157,00001,66
20230526,F157,F157,00001,61
20230606,F157,F157,00001,47
20230611,F157,F157,00001,91
20230617,F157,F157,00001,14
20230626,F157,F157,00001,81
20230705,F157,F157,00001,19
20230713,F157,F157,00001,58
20230719,F157,F157,00001,104
20230726,F157,F157,00001,74
20230802,F157,F157,00001,158
20230813,F157,F157,00001,34
20230819,F157,F157,00001,23
20230828,F157,F157,00001,44
20230903,F157,F157,00001,129
20230911,F157,F157,00001,32
20230921,F157,F157,00001,34
20230927,F157,F157,00001,83
20231002,F157,F157,00001,25
20231012,F157,F157,00001,105
20231015,F157,F157,00001,89
20231022,F157,F157,00001,36
20231026,F157,F157,00001,50
20231105,F157,F157,00001,67
20231110,F157,F157,00001,131
20231118,F157,F157,00001,36
20231127,F157,F157,00001,29
20231206,F157,F157,00001,23
20231214,F157,F157,00001,144
20231218,F157,F157,00001,20
20231229,F157,F157,00001,88
20240106,F157,F157,00001,81
20240114,F157,F157,00001,37
20240120,F157,F157,00001,21
20240130,F157,F157,00001,108
20240204,F157,F157,00001,89
20240215,F157,F157,00001,149
20240227,F157,F157,00001,60
20240306,F157,F157,00001,55
20240314,F157,F157,00001,51
20240322,F157,F157,00001,49
20240330,F157,F157,00001,96
20240408,F157,F157,00001,80
20240416,F157,F157,00001,96
20240424,F157,F157,00001,103
20240502,F157,F157,00001,52
20240512,F157,F157,00001,135
20240519,F157,F157,00001,14
20240528,F157,F157,00001,104
20240604,F157,F157,00001,166
20240611,F157,F157,00001,37
20240619,F157,F157,00001,93
20240626,F157,F157,00001,20
20240705,F157,F157,00001,131
20240717,F157,F157,00001,28
20240727,F157,F157,00001,147
20240805,F157,F157,00001,115
20240818,F157,F157,00001,99
20240825,F157,F157,00001,79
20240902,F157,F157,00001,58
20240912,F157,F157,00001,93
20240920,F157,F157,00001,124
20240925,F157,F157,00001,27
20241005,F157,F157,00001,78
20241014,F157,F157,00001,142
20241026,F157,F157,00001,110
20241105,F157,F157,00001,124
20241116,F157,F157,00001,131
20241126,F157,F157,00001,76
20241202,F157,F157,00001,86
20241211,F157,F157,00001,98
20241218,F157,F157,00001,133
20241230,F157,F157,00001,19
20250103,F157,F157,00001,77
20250114,F157,F157,00001,89
20250119,F157,F157,00001,49
20250130,F157,F157,00001,151
20250204,F157,F157,00001,174
20250210,F157,F157,00001,152
20250220,F157,F157,00001,31
20250226,F157,F157,00001,20
20250305,F157,F157,00001,37
20250312,F157,F157,00001,89
20250315,F157,F157,00001,67
20250323,F157,F157,00001,95
20250330,F157,F157,00001,82
20250402,F157,F157,00001,25
20250408,F157,F157,00001,75
20250415,F157,F157,00001,52
20250422,F157,F157,00001,125
20250426,F157,F157,00001,78
20250505,F157,F157,00001,38
20250512,F157,F157,00001,166
20250518,F157,F157,00001,18
20250522,F157,F157,00001,61
20250530,F157,F157,00001,90
20250604,F157,F157,00001,102
20250610,F157,F157,00001,41
20250617,F157,F157,00001,191
20250628,F157,F157,00001,26
20250706,F157,F157,00001,139
20250711,F157,F157,00001,84
20250718,F157,F157,00001,61
20250726,F157,F157,00001,35
20250804,F157,F157,00001,79
20250814,F157,F157,00001,152
20250818,F157,F157,00001,99
20250828,F157,F157,00001,79
20250906,F157,F157,00001,121
20250913,F157,F157,00001,89
20250921,F157,F157,00001,79
20250929,F157,F157,00001,62
20251004,F157,F157,00001,66
20251014,F157,F157,00001,98
20251020,F157,F157,00001,148
20251029,F157,F157,00001,50
20251102,F157,F157,00001,86
20251114,F157,F157,00001,99
20251117,F157,F157,00001,66
20251127,F157,F157,00001,116
20251202,F157,F157,00001,92
20251210,F157,F157,00001,108
20251220,F157,F157,00001,157
20251230,F157,F157,00001,27
20230402,F158,F158,00001,258
20230527,F158,F158,00001,233
20230619,F158,F158,00001,245
20230719,F158,F158,00001,189
20230815,F158,F158,00001,260
20230928,F158,F158,00001,244
20231029,F158,F158,00001,259
20231120,F158,F158,00001,219
20231212,F158,F158,00001,264
20240107,F158,F158,00001,225
20240220,F158,F158,00001,248
20240316,F158,F158,00001,222
20240408,F158,F158,00001,257
20240527,F158,F158,00001,317
20240604,F158,F158,00001,312
20240721,F158,F158,00001,242
20240801,F158,F158,00001,235
20240921,F158,F158,00001,276
20241008,F158,F158,00001,267
20241104,F158,F158,00001,247
20241225,F158,F158,00001,338
20250106,F158,F158,00001,199
20250122,F158,F158,00001,82
20250227,F158,F158,00001,266
20250304,F158,F158,00001,280
20250410,F158,F158,00001,119
20250425,F158,F158,00001,147
20250523,F158,F158,00001,330
20250615,F158,F158,00001,263
20250710,F158,F158,00001,298
20250827,F158,F158,00001,317
20250925,F158,F158,00001,283
20251001,F158,F158,00001,298
20251120,F158,F158,00001,326
20251209,F158,F158,00001,310
20230419,F159,F159,00001,122
20230509,F159,F159,00001,56
20230524,F159,F159,00001,67
20230607,F159,F159,00001,59
20230623,F159,F159,00001,59
20230709,F159,F159,00001,99
20230723,F159,F159,00001,8
20230809,F159,F159,00001,88
20230826,F159,F159,00001,51
20230908,F159,F159,00001,65
20230924,F159,F159,00001,90
20231006,F159,F159,00001,35
20231026,F159,F159,00001,112
20231118,F159,F159,00001,196
20231208,F159,F159,00001,53
20231224,F159,F159,00001,127
20240106,F159,F159,00001,69
20240125,F159,F159,00001,121
20240210,F159,F159,00001,145
20240221,F159,F159,00001,48
20240306,F159,F159,00001,38
20240324,F159,F159,00001,141
20240407,F159,F159,00001,78
20240424,F159,F159,00001,95
20240509,F159,F159,00001,171
20240525,F159,F159,00001,47
20240608,F159,F159,00001,51
20240617,F159,F159,00001,56
20240625,F159,F159,00001,67
20240707,F159,F159,00001,16
20240715,F159,F159,00001,74
20240724,F159,F159,00001,17
20240807,F159,F159,00001,107
20240824,F159,F159,00001,147
20240910,F159,F159,00001,64
20240923,F159,F159,00001,159
20241006,F159,F159,00001,38
20241016,F159,F159,00001,74
20241027,F159,F159,00001,128
20241106,F159,F159,00001,155
20241125,F159,F159,00001,104
20241207,F159,F159,00001,84
20241216,F159,F159,00001,108
20241226,F159,F159,00001,24
20250120,F159,F159,00001,222
20250207,F159,F159,00001,163
20250222,F159,F159,00001,68
20250308,F159,F159,00001,99
20250317,F159,F159,00001,56
20250327,F159,F159,00001,80
20250404,F159,F159,00001,99
20250415,F159,F159,00001,78
20250428,F159,F159,00001,53
20250504,F159,F159,00001,245
20250608,F159,F159,00001,146
20250622,F159,F159,00001,122
20250725,F159,F159,00001,237
20250808,F159,F159,00001,111
20250826,F159,F159,00001,89
20250910,F159,F159,00001,178
20250922,F159,F159,00001,39
20251009,F159,F159,00001,149
20251024,F159,F159,00001,105
20251107,F159,F159,00001,104
20251124,F159,F159,00001,148
20251206,F159,F159,00001,23
20251216,F159,F159,00001,131
20251227,F159,F159,00001,88
20230428,F160,F160,00001,264
20230505,F160,F160,00001,113
20230518,F160,F160,00001,60
20230524,F160,F160,00001,61
20230607,F160,F160,00001,138
20230616,F160,F160,00001,68
20230624,F160,F160,00001,76
20230709,F160,F160,00001,159
20230722,F160,F160,00001,169
20230806,F160,F160,00001,123
20230826,F160,F160,00001,203
20230905,F160,F160,00001,191
20230917,F160,F160,00001,13
20230924,F160,F160,00001,94
20231007,F160,F160,00001,218
20231026,F160,F160,00001,192
20231108,F160,F160,00001,354
20231210,F160,F160,00001,140
20231223,F160,F160,00001,212
20240103,F160,F160,00001,357
20240205,F160,F160,00001,74
20240217,F160,F160,00001,218
20240227,F160,F160,00001,24
20240308,F160,F160,00001,298
20240325,F160,F160,00001,101
20240406,F160,F160,00001,135
20240425,F160,F160,00001,272
20240506,F160,F160,00001,36
20240514,F160,F160,00001,142
20240524,F160,F160,00001,234
20240610,F160,F160,00001,86
20240624,F160,F160,00001,293
20240705,F160,F160,00001,417
20240809,F160,F160,00001,212
20240822,F160,F160,00001,230
20240907,F160,F160,00001,390
20241007,F160,F160,00001,102
20241023,F160,F160,00001,325
20241107,F160,F160,00001,169
20241124,F160,F160,00001,285
20241206,F160,F160,00001,159
20241222,F160,F160,00001,285
20250108,F160,F160,00001,298
20250123,F160,F160,00001,145
20250204,F160,F160,00001,191
20250213,F160,F160,00001,139
20250222,F160,F160,00001,123
20250306,F160,F160,00001,323
20250326,F160,F160,00001,135
20250410,F160,F160,00001,269
20250424,F160,F160,00001,219
20250506,F160,F160,00001,237
20250525,F160,F160,00001,247
20250607,F160,F160,00001,455
20250709,F160,F160,00001,189
20250726,F160,F160,00001,292
20250806,F160,F160,00001,360
20250824,F160,F160,00001,128
20250906,F160,F160,00001,439
20250925,F160,F160,00001,53
20251009,F160,F160,00001,345
20251024,F160,F160,00001,131
20251110,F160,F160,00001,239
20251121,F160,F160,00001,267
20251227,F160,F160,00001,478
20230406,F161,F161,00001,79
20230415,F161,F161,00001,37
20230428,F161,F161,00001,175
20230506,F161,F161,00001,54
20230526,F161,F161,00001,217
20230606,F161,F161,00001,72
20230616,F161,F161,00001,83
20230627,F161,F161,00001,158
20230703,F161,F161,00001,106
20230714,F161,F161,00001,91
20230720,F161,F161,00001,47
20230730,F161,F161,00001,28
20230810,F161,F161,00001,235
20230823,F161,F161,00001,89
20230905,F161,F161,00001,73
20230914,F161,F161,00001,86
20230920,F161,F161,00001,62
20230929,F161,F161,00001,93
20231005,F161,F161,00001,46
20231017,F161,F161,00001,150
20231027,F161,F161,00001,180
20231105,F161,F161,00001,240
20231117,F161,F161,00001,63
20231124,F161,F161,00001,70
20231205,F161,F161,00001,156
20231216,F161,F161,00001,133
20231227,F161,F161,00001,42
20240106,F161,F161,00001,72
20240114,F161,F161,00001,76
20240122,F161,F161,00001,95
20240129,F161,F161,00001,79
20240206,F161,F161,00001,59
20240212,F161,F161,00001,34
20240221,F161,F161,00001,143
20240226,F161,F161,00001,118
20240308,F161,F161,00001,140
20240317,F161,F161,00001,197
20240324,F161,F161,00001,136
20240404,F161,F161,00001,214
20240417,F161,F161,00001,72
20240428,F161,F161,00001,140
20240506,F161,F161,00001,157
20240514,F161,F161,00001,92
20240525,F161,F161,00001,145
20240608,F161,F161,00001,49
20240615,F161,F161,00001,104
20240626,F161,F161,00001,317
20240705,F161,F161,00001,101
20240712,F161,F161,00001,245
20240718,F161,F161,00001,105
20240726,F161,F161,00001,37
20240807,F161,F161,00001,114
20240815,F161,F161,00001,246
20240827,F161,F161,00001,96
20240905,F161,F161,00001,83
20240913,F161,F161,00001,148
20240921,F161,F161,00001,90
20240925,F161,F161,00001,133
20241004,F161,F161,00001,167
20241018,F161,F161,00001,175
20241028,F161,F161,00001,198
20241107,F161,F161,00001,212
20241122,F161,F161,00001,286
20241207,F161,F161,00001,103
20241217,F161,F161,00001,98
20241228,F161,F161,00001,345
20250107,F161,F161,00001,340
20250117,F161,F161,00001,99
20250127,F161,F161,00001,75
20250206,F161,F161,00001,180
20250212,F161,F161,00001,122
20250219,F161,F161,00001,96
20250227,F161,F161,00001,120
20250305,F161,F161,00001,218
20250318,F161,F161,00001,158
20250325,F161,F161,00001,95
20250402,F161,F161,00001,136
20250414,F161,F161,00001,107
20250420,F161,F161,00001,158
20250426,F161,F161,00001,134
20250505,F161,F161,00001,203
20250517,F161,F161,00001,185
20250528,F161,F161,00001,188
20250606,F161,F161,00001,115
20250613,F161,F161,00001,107
20250621,F161,F161,00001,176
20250626,F161,F161,00001,125
20250704,F161,F161,00001,167
20250712,F161,F161,00001,49
20250719,F161,F161,00001,132
20250728,F161,F161,00001,205
20250807,F161,F161,00001,306
20250822,F161,F161,00001,259
20250906,F161,F161,00001,97
20250916,F161,F161,00001,259
20250927,F161,F161,00001,231
20251007,F161,F161,00001,341
20251024,F161,F161,00001,209
20251106,F161,F161,00001,91
20251111,F161,F161,00001,152
20251119,F161,F161,00001,133
20251125,F161,F161,00001,225
20251207,F161,F161,00001,305
20251224,F161,F161,00001,252
20230403,F162,F162,00001,143
20230411,F162,F162,00001,32
20230421,F162,F162,00001,121
20230427,F162,F162,00001,40
20230502,F162,F162,00001,34
20230509,F162,F162,00001,183
20230515,F162,F162,00001,71
20230522,F162,F162,00001,47
20230528,F162,F162,00001,66
20230603,F162,F162,00001,165
20230612,F162,F162,00001,42
20230615,F162,F162,00001,96
20230620,F162,F162,00001,61
20230626,F162,F162,00001,28
20230701,F162,F162,00001,50
20230707,F162,F162,00001,62
20230713,F162,F162,00001,51
20230720,F162,F162,00001,78
20230725,F162,F162,00001,68
20230729,F162,F162,00001,74
20230803,F162,F162,00001,85
20230810,F162,F162,00001,137
20230820,F162,F162,00001,123
20230830,F162,F162,00001,23
20230904,F162,F162,00001,124
20230906,F162,F162,00001,31
20230914,F162,F162,00001,54
20230919,F162,F162,00001,58
20230921,F162,F162,00001,35
20230928,F162,F162,00001,121
20231004,F162,F162,00001,56
20231012,F162,F162,00001,44
20231017,F162,F162,00001,51
