view_date,doctor_id,facility_id,channel_id
2024-08-31,D0001,F001,CH03
2024-09-09,D0001,F001,CH03
2024-09-14,D0001,F001,CH01
2024-10-12,D0001,F001,CH02
2024-10-21,D0001,F001,CH02
2024-11-29,D0001,F001,CH01
2025-01-10,D0001,F001,CH03
2025-01-22,D0001,F001,CH03
2025-05-04,D0001,F001,CH03
2025-05-25,D0001,F001,CH01
2025-05-30,D0001,F001,CH02
2025-07-07,D0001,F001,CH01
2025-07-08,D0001,F001,CH01
2025-08-03,D0001,F001,CH03
2025-09-28,D0001,F001,CH02
2025-10-03,D0001,F001,CH01
2025-12-11,D0001,F001,CH02
2025-12-22,D0001,F001,CH03
2024-06-18,D0001,F001,CH09
2024-08-01,D0001,F001,CH07
2024-08-19,D0001,F001,CH09
2024-10-30,D0001,F001,CH07
2024-11-10,D0001,F001,CH08
2025-01-27,D0001,F001,CH08
2025-01-31,D0001,F001,CH08
2025-02-23,D0001,F001,CH07
2025-03-30,D0001,F001,CH07
2025-07-22,D0001,F001,CH07
2025-07-26,D0001,F001,CH07
2025-08-27,D0001,F001,CH09
2025-10-21,D0001,F001,CH08
2023-09-11,D0001,F001,CH04
2024-01-17,D0001,F001,CH05
2024-02-15,D0001,F001,CH06
2024-04-02,D0001,F001,CH06
2024-05-10,D0001,F001,CH06
2024-05-14,D0001,F001,CH05
2024-05-30,D0001,F001,CH06
2024-10-08,D0001,F001,CH05
2024-10-14,D0001,F001,CH04
2024-10-26,D0001,F001,CH04
2024-10-28,D0001,F001,CH04
2024-12-10,D0001,F001,CH04
2025-01-10,D0001,F001,CH04
2025-01-26,D0001,F001,CH05
2025-02-24,D0001,F001,CH05
2025-03-15,D0001,F001,CH05
2025-04-14,D0001,F001,CH06
2025-05-03,D0001,F001,CH04
2025-05-05,D0001,F001,CH04
2025-05-24,D0001,F001,CH05
2025-07-15,D0001,F001,CH05
2025-07-23,D0001,F001,CH04
2025-08-12,D0001,F001,CH05
2025-09-12,D0001,F001,CH04
2025-12-02,D0001,F001,CH06
2024-06-12,D0210,F164,CH03
2024-07-03,D0210,F164,CH01
2024-08-10,D0210,F164,CH02
2024-10-29,D0210,F164,CH02
2025-05-11,D0210,F164,CH02
2025-06-21,D0210,F164,CH03
2025-06-26,D0210,F164,CH03
2025-09-18,D0210,F164,CH02
2025-09-22,D0210,F164,CH03
2025-11-08,D0210,F164,CH03
2025-11-16,D0210,F164,CH02
2025-12-04,D0210,F164,CH03
2024-09-14,D0210,F164,CH06
2024-10-23,D0210,F164,CH06
2025-01-02,D0210,F164,CH06
2025-01-16,D0210,F164,CH04
2025-04-13,D0210,F164,CH04
2025-04-30,D0210,F164,CH04
2025-05-03,D0210,F164,CH04
2025-07-03,D0210,F164,CH04
2025-07-25,D0210,F164,CH04
2025-07-27,D0210,F164,CH04
2025-08-13,D0210,F164,CH05
2025-08-30,D0210,F164,CH05
2025-09-22,D0210,F164,CH04
2023-08-25,D0167,F144,CH02
2023-10-24,D0167,F144,CH03
2023-11-15,D0167,F144,CH01
2024-01-20,D0167,F144,CH01
2024-01-24,D0167,F144,CH01
2024-03-04,D0167,F144,CH01
2024-05-10,D0167,F144,CH02
2024-05-11,D0167,F144,CH03
2024-05-19,D0167,F144,CH02
2024-06-01,D0167,F144,CH01
2024-06-07,D0167,F144,CH02
2024-07-12,D0167,F144,CH02
2024-09-17,D0096,F096,CH06
2024-11-05,D0096,F096,CH04
2024-11-11,D0096,F096,CH05
2025-01-27,D0096,F096,CH05
2025-02-09,D0096,F096,CH05
2025-03-17,D0096,F096,CH06
2025-03-20,D0096,F096,CH06
2025-03-25,D0096,F096,CH06
2025-03-26,D0096,F096,CH05
2025-04-26,D0096,F096,CH06
2025-06-29,D0096,F096,CH04
2025-10-26,D0096,F096,CH05
2025-11-16,D0096,F096,CH04
2023-12-12,D0015,F015,CH04
2024-02-27,D0015,F015,CH05
2024-03-26,D0015,F015,CH05
2024-04-04,D0015,F015,CH04
2024-05-03,D0015,F015,CH04
2024-05-19,D0015,F015,CH04
2024-06-01,D0015,F015,CH05
2024-06-13,D0015,F015,CH04
2024-07-26,D0015,F015,CH04
2024-12-07,D0015,F015,CH06
2024-12-23,D0015,F015,CH05
2025-01-02,D0015,F015,CH06
2025-01-26,D0015,F015,CH06
2025-02-12,D0015,F015,CH05
2025-06-23,D0015,F015,CH05
2025-07-01,D0015,F015,CH04
2025-08-31,D0015,F015,CH04
2025-12-11,D0015,F015,CH04
2025-12-15,D0015,F015,CH06
2025-12-26,D0015,F015,CH04
2024-07-02,D0015,F015,CH09
2024-10-17,D0015,F015,CH09
2024-11-06,D0015,F015,CH09
2024-12-31,D0015,F015,CH07
2025-02-06,D0015,F015,CH07
2025-03-03,D0015,F015,CH08
2025-06-02,D0015,F015,CH07
2025-06-23,D0015,F015,CH07
2025-07-28,D0015,F015,CH08
2025-10-06,D0015,F015,CH09
2025-10-21,D0015,F015,CH09
2025-10-30,D0015,F015,CH08
2025-11-10,D0015,F015,CH08
2025-11-21,D0015,F015,CH08
2025-12-03,D0015,F015,CH08
2024-08-28,D0015,F015,CH01
2024-09-14,D0015,F015,CH01
2024-10-30,D0015,F015,CH03
2024-11-10,D0015,F015,CH03
2025-03-08,D0015,F015,CH01
2025-03-17,D0015,F015,CH03
2025-04-12,D0015,F015,CH01
2025-07-29,D0015,F015,CH03
2025-11-09,D0015,F015,CH01
2023-04-17,D0104,F104,CH03
2023-05-04,D0104,F104,CH02
2023-06-13,D0104,F104,CH03
2023-08-02,D0104,F104,CH01
2023-10-11,D0104,F104,CH02
2023-11-23,D0104,F104,CH03
2023-11-27,D0104,F104,CH02
2023-12-27,D0104,F104,CH03
2024-02-17,D0104,F104,CH03
2024-04-01,D0104,F104,CH01
2024-04-28,D0104,F104,CH01
2024-07-28,D0104,F104,CH02
2024-07-31,D0104,F104,CH02
2024-08-13,D0104,F104,CH03
2024-08-19,D0104,F104,CH02
2024-09-02,D0104,F104,CH01
2024-01-17,D0194,F157,CH09
2024-02-17,D0194,F157,CH09
2024-03-26,D0194,F157,CH08
2024-04-07,D0194,F157,CH09
2024-04-20,D0194,F157,CH08
2024-05-11,D0194,F157,CH07
2024-05-21,D0194,F157,CH08
2024-06-09,D0194,F157,CH07
2024-07-11,D0194,F157,CH08
2024-09-29,D0194,F157,CH07
2024-10-20,D0194,F157,CH08
2024-11-01,D0194,F157,CH08
2024-12-01,D0194,F157,CH09
2024-12-28,D0194,F157,CH07
2025-01-02,D0194,F157,CH07
2025-01-26,D0194,F157,CH08
2025-04-19,D0194,F157,CH09
2025-07-16,D0194,F157,CH07
2025-09-25,D0194,F157,CH08
2025-10-12,D0194,F157,CH07
2025-10-14,D0194,F157,CH08
2025-12-01,D0194,F157,CH09
2024-07-05,D0194,F157,CH03
2024-08-08,D0194,F157,CH03
2024-08-21,D0194,F157,CH03
2024-09-18,D0194,F157,CH01
2024-10-23,D0194,F157,CH01
2025-04-05,D0194,F157,CH01
2025-04-13,D0194,F157,CH03
2025-04-28,D0194,F157,CH01
2025-06-13,D0194,F157,CH02
2025-07-21,D0194,F157,CH03
2025-08-23,D0194,F157,CH01
2025-09-13,D0194,F157,CH01
2025-10-20,D0194,F157,CH01
2025-11-29,D0194,F157,CH01
2025-12-26,D0194,F157,CH03
2025-12-28,D0194,F157,CH01
2023-08-10,D0088,F088,CH07
2023-09-02,D0088,F088,CH08
2023-10-13,D0088,F088,CH09
2023-10-24,D0088,F088,CH09
2023-10-28,D0088,F088,CH07
2023-11-26,D0088,F088,CH09
2023-12-26,D0088,F088,CH07
2024-01-04,D0088,F088,CH08
2024-02-11,D0088,F088,CH08
2024-04-04,D0088,F088,CH07
2024-04-15,D0088,F088,CH08
2024-05-25,D0088,F088,CH07
2024-06-24,D0088,F088,CH09
2024-06-28,D0088,F088,CH07
2024-07-06,D0088,F088,CH09
2024-09-27,D0088,F088,CH08
2024-10-22,D0088,F088,CH09
2024-11-24,D0088,F088,CH07
2024-12-13,D0088,F088,CH07
2025-01-01,D0088,F088,CH07
2025-01-11,D0088,F088,CH09
2025-01-20,D0088,F088,CH09
2025-01-22,D0088,F088,CH07
2025-02-19,D0088,F088,CH09
2025-04-19,D0088,F088,CH08
2025-05-15,D0088,F088,CH08
2025-08-08,D0088,F088,CH08
2025-08-11,D0088,F088,CH08
2025-12-28,D0088,F088,CH09
2023-05-04,D0127,F124,CH05
2023-06-07,D0127,F124,CH04
2023-06-28,D0127,F124,CH05
2023-07-26,D0127,F124,CH04
2023-08-15,D0127,F124,CH04
2023-08-21,D0127,F124,CH04
2023-09-30,D0127,F124,CH05
2023-12-01,D0127,F124,CH04
2024-02-07,D0127,F124,CH05
2024-03-06,D0127,F124,CH04
2024-03-26,D0127,F124,CH05
2023-04-12,D0127,F124,CH07
2023-05-13,D0127,F124,CH09
2023-05-15,D0127,F124,CH09
2023-06-20,D0127,F124,CH08
2023-06-22,D0127,F124,CH08
2023-07-31,D0127,F124,CH09
2023-10-11,D0127,F124,CH09
2023-11-12,D0127,F124,CH09
2025-06-26,D0081,F081,CH03
2025-03-15,D0081,F081,CH08
2025-04-12,D0081,F081,CH07
2025-04-18,D0081,F081,CH09
2024-06-01,D0081,F081,CH06
2025-04-15,D0036,F036,CH03
2025-01-22,D0036,F036,CH09
2023-04-07,D0051,F051,CH08
2023-05-21,D0051,F051,CH08
2023-06-17,D0051,F051,CH07
2023-09-22,D0051,F051,CH09
2023-09-30,D0051,F051,CH08
2023-11-11,D0051,F051,CH09
2023-11-16,D0051,F051,CH09
2023-12-09,D0051,F051,CH09
2023-12-21,D0051,F051,CH09
2024-03-31,D0051,F051,CH09
2024-07-22,D0051,F051,CH09
2024-08-27,D0051,F051,CH08
2023-08-27,D0191,F156,CH04
2023-09-20,D0191,F156,CH05
2023-11-15,D0191,F156,CH06
2023-12-06,D0191,F156,CH05
2024-05-30,D0191,F156,CH04
2024-08-14,D0191,F156,CH06
2024-09-06,D0191,F156,CH06
2024-09-26,D0191,F156,CH05
2025-01-30,D0191,F156,CH06
2025-03-07,D0191,F156,CH04
2025-04-24,D0191,F156,CH05
2025-05-02,D0191,F156,CH06
2025-09-04,D0191,F156,CH04
2025-09-22,D0191,F156,CH05
2025-09-24,D0191,F156,CH06
2025-10-15,D0191,F156,CH06
2025-10-29,D0191,F156,CH05
2025-11-22,D0191,F156,CH05
2025-12-10,D0191,F156,CH05
2024-07-06,D0191,F156,CH02
2024-09-23,D0191,F156,CH03
2024-09-24,D0191,F156,CH02
2024-10-22,D0191,F156,CH03
2024-11-14,D0191,F156,CH02
2024-11-19,D0191,F156,CH02
2024-11-27,D0191,F156,CH01
2025-01-13,D0191,F156,CH02
2025-03-02,D0191,F156,CH01
2025-03-31,D0191,F156,CH01
2025-06-02,D0191,F156,CH03
2025-06-16,D0191,F156,CH03
2025-09-18,D0191,F156,CH02
2025-11-22,D0191,F156,CH03
2025-02-12,D0065,F065,CH04
2023-06-14,D0065,F065,CH07
2024-06-03,D0102,F102,CH06
2024-06-30,D0102,F102,CH04
2024-07-04,D0102,F102,CH06
2024-07-16,D0102,F102,CH04
2024-09-17,D0102,F102,CH06
2024-11-01,D0102,F102,CH05
2024-11-03,D0102,F102,CH05
2025-02-22,D0102,F102,CH05
2023-06-16,D0102,F102,CH03
2023-08-02,D0102,F102,CH02
2023-09-17,D0102,F102,CH02
2023-10-24,D0102,F102,CH03
2024-02-15,D0102,F102,CH01
2025-10-05,D0247,F176,CH11
2025-09-27,D0247,F176,CH12
2023-11-02,D0247,F176,CH12
2025-08-07,D0247,F176,CH10
2023-11-23,D0074,F074,CH11
2025-10-16,D0074,F074,CH11
2024-07-11,D0074,F074,CH11
2024-04-22,D0071,F071,CH12
2023-08-11,D0071,F071,CH11
2023-04-10,D0071,F071,CH11
2024-05-08,D0071,F071,CH11
2023-09-26,D0071,F071,CH10
2025-02-27,D0067,F067,CH11
2024-08-25,D0067,F067,CH10
2024-02-13,D0285,F188,CH10
2024-06-04,D0285,F188,CH10
2025-10-01,D0015,F015,CH11
2025-06-22,D0332,F200,CH11
2025-03-24,D0065,F065,CH12
2024-05-25,D0029,F029,CH12
2023-09-03,D0029,F029,CH10
2023-06-17,D0146,F133,CH11
2023-04-02,D0146,F133,CH10
2024-02-09,D0146,F133,CH10
2025-12-06,D0236,F172,CH12
2025-09-29,D0042,F042,CH10
2024-12-08,D0042,F042,CH12
2025-01-22,D0042,F042,CH12
2023-12-22,D0255,F179,CH10
2023-04-12,D0255,F179,CH12
2025-04-19,D0255,F179,CH10
2025-08-31,D0255,F179,CH10
2025-01-25,D0255,F179,CH11
2024-12-07,D0227,F169,CH10
2024-11-13,D0227,F169,CH11
2023-12-14,D0227,F169,CH12
2023-08-05,D0158,F139,CH10
2025-04-04,D0158,F139,CH12
2025-06-26,D0158,F139,CH12
2025-05-12,D0238,F173,CH10
2024-09-23,D0232,F171,CH11
2025-08-12,D0232,F171,CH11
2024-11-17,D0232,F171,CH10
2024-06-07,D0232,F171,CH11
2023-11-28,D0134,F127,CH11
2023-12-07,D0134,F127,CH10
2023-11-10,D0157,F139,CH12
2023-05-23,D0157,F139,CH11
2024-11-23,D0157,F139,CH11
2025-05-31,D0252,F178,CH10
2025-11-10,D0252,F178,CH12
2024-05-05,D0252,F178,CH12
2025-09-09,D0252,F178,CH12
2025-03-04,D0252,F178,CH11
2024-02-28,D0204,F162,CH11
2025-05-26,D0176,F148,CH10
2023-07-03,D0089,F089,CH12
2024-05-08,D0089,F089,CH11
2025-02-17,D0216,F166,CH11
2024-09-02,D0216,F166,CH10
2023-04-07,D0216,F166,CH10
2024-02-06,D0075,F075,CH12
2023-06-10,D0008,F008,CH12
2023-08-25,D0008,F008,CH10
2024-03-10,D0246,F176,CH11
2025-05-25,D0246,F176,CH11
2025-07-22,D0061,F061,CH10
2024-07-17,D0061,F061,CH10
2023-11-29,D0061,F061,CH12
2023-06-02,D0301,F192,CH12
2024-05-28,D0301,F192,CH10
2025-02-20,D0301,F192,CH12
2024-11-02,D0301,F192,CH12
2024-01-29,D0258,F180,CH11
2023-12-10,D0097,F097,CH10
2025-10-08,D0143,F132,CH11
2023-10-18,D0143,F132,CH12
2025-09-04,D0143,F132,CH10
2024-06-06,D0143,F132,CH11
2025-12-22,D0262,F181,CH11
2024-08-01,D0262,F181,CH11
2025-07-10,D0262,F181,CH10
2025-11-15,D0262,F181,CH11
2025-02-02,D0063,F063,CH11
2025-11-24,D0194,F157,CH12
2023-08-28,D0194,F157,CH10
2023-11-30,D0225,F169,CH11
2024-10-07,D0225,F169,CH11
2024-08-11,D0225,F169,CH12
2023-12-15,D0140,F130,CH11
2025-12-28,D0192,F156,CH12
2025-11-01,D0208,F163,CH10
2025-03-20,D0208,F163,CH11
2023-04-09,D0208,F163,CH12
2024-09-02,D0062,F062,CH10
2024-01-03,D0062,F062,CH11
2025-03-08,D0062,F062,CH12
2023-08-24,D0062,F062,CH10
2025-09-21,D0062,F062,CH12
2023-06-08,D0056,F056,CH11
2024-04-14,D0056,F056,CH11
2024-01-23,D0264,F182,CH12
2023-07-13,D0264,F182,CH12
2024-09-09,D0264,F182,CH11
2025-04-02,D0250,F177,CH11
2025-02-02,D0098,F098,CH10
2023-04-30,D0098,F098,CH10
2025-11-16,D0131,F126,CH12
2024-04-13,D0210,F164,CH12
2025-09-06,D0210,F164,CH12
2025-04-04,D0210,F164,CH10
2024-05-02,D0210,F164,CH11
2025-02-26,D0137,F129,CH10
2023-09-12,D0304,F193,CH11
2024-11-04,D0304,F193,CH11
2024-12-23,D0304,F193,CH12
2024-05-08,D0304,F193,CH10
2024-08-15,D0304,F193,CH12
2024-01-06,D0320,F197,CH10
2024-03-25,D0320,F197,CH10
2025-07-04,D0320,F197,CH10
2024-08-22,D0244,F175,CH11
2025-08-22,D0244,F175,CH12
2024-07-31,D0244,F175,CH12
2023-09-19,D0191,F156,CH12
2025-12-26,D0191,F156,CH10
